customer_id,age,tenure_months,city,plan_type,monthly_charge,avg_data_usage_gb
9873,39,4,Hyderabad,Silver,985,41.02
9874,51,4,Delhi,Silver,435,27.92
9875,59,39,Delhi,Platinum,827,23.48
9876,44,21,Bangalore,Platinum,534,26.26
9877,54,44,Hyderabad,Platinum,684,19.33
9878,43,2,Mumbai,Silver,1119,35.62
9879,60,16,Mumbai,Silver,976,45.14
9880,26,7,Chennai,Gold,715,16.27
9881,58,19,Hyderabad,Gold,767,42.15
9882,61,43,Hyderabad,Platinum,690,21.23
9883,56,33,Delhi,Silver,638,10.93
9884,47,9,Chennai,Silver,1096,6.82
9885,31,37,Mumbai,Gold,428,26.57
9886,25,58,Hyderabad,Silver,604,30.57
9887,37,17,Hyderabad,Gold,899,5.27
9888,27,27,Bangalore,Gold,631,34.37
9889,47,33,Mumbai,Gold,1021,28.33
9890,35,49,Bangalore,Silver,991,49.88
9891,33,12,Chennai,Platinum,1097,9.7
9892,31,57,Hyderabad,Gold,735,36.73
9893,46,45,Chennai,Silver,789,14.77
9894,42,56,Bangalore,Silver,947,14.29
9895,48,11,Mumbai,Platinum,451,5.84
9896,44,13,Hyderabad,Gold,770,5.29
9897,49,31,Mumbai,Gold,1194,13.4
9898,29,13,Chennai,Platinum,936,12.9
9899,62,38,Delhi,Gold,567,5.02
9900,24,26,Mumbai,Silver,1196,37.27
9901,38,31,Mumbai,Silver,750,27.67
9902,63,22,Mumbai,Platinum,914,22.83
9903,36,6,Hyderabad,Gold,1052,9.67
9904,53,20,Chennai,Gold,723,20.03
9905,49,21,Chennai,Platinum,538,26.18
9906,59,10,Hyderabad,Silver,831,49.91
9907,30,19,Mumbai,Gold,401,27.98
9908,29,35,Mumbai,Gold,734,5.88
9909,51,26,Delhi,Gold,1180,14.35
9910,48,7,Mumbai,Gold,946,20.95
9911,23,37,Bangalore,Silver,1147,25.52
9912,34,8,Mumbai,Platinum,507,35.34
9913,45,5,Delhi,Platinum,1024,31.58
9914,35,44,Bangalore,Gold,455,27.92
9915,22,36,Delhi,Gold,439,42.71
9916,44,51,Delhi,Silver,904,13.83
9917,34,28,Chennai,Platinum,1098,8.5
9918,27,50,Hyderabad,Gold,411,42.72
9919,56,3,Delhi,Gold,1183,25.8
9920,44,39,Mumbai,Gold,634,29.9
9921,47,8,Chennai,Silver,1027,42.68
9922,57,15,Bangalore,Silver,696,47.56
9923,58,53,Hyderabad,Silver,823,29.84
9924,50,27,Chennai,Gold,972,41.55
9925,47,49,Delhi,Silver,945,29.52
9926,59,51,Chennai,Silver,674,6.5
9927,35,36,Mumbai,Silver,572,48.01
9928,46,16,Mumbai,Silver,1002,41.8
9929,21,26,Mumbai,Silver,428,38.9
9930,24,45,Hyderabad,Platinum,930,24.88
9931,49,44,Chennai,Platinum,1146,47.41
9932,21,4,Chennai,Silver,583,27.04
9933,63,12,Delhi,Gold,938,37.44
9934,42,17,Bangalore,Gold,1041,9.53
9935,31,58,Mumbai,Platinum,823,14.85
9936,30,41,Bangalore,Silver,1014,24.09
9937,37,44,Bangalore,Silver,848,31.16
9938,56,26,Mumbai,Gold,477,41.25
9939,46,31,Mumbai,Platinum,919,15.84
9940,41,15,Delhi,Silver,426,39.85
9941,33,52,Hyderabad,Silver,1136,45.05
9942,29,34,Mumbai,Silver,1064,41.83
9943,31,29,Bangalore,Gold,960,33.01
9944,31,9,Delhi,Silver,1156,41.45
9945,26,14,Chennai,Platinum,967,44.49
9946,21,36,Delhi,Platinum,1013,29.98
9947,26,4,Mumbai,Silver,720,41.46
9948,33,59,Mumbai,Platinum,686,23.95
9949,42,38,Hyderabad,Silver,626,28.51
9950,51,56,Delhi,Gold,715,7.37
9951,42,37,Mumbai,Platinum,612,44.76
9952,57,24,Bangalore,Gold,1073,11.32
9953,47,17,Bangalore,Silver,1056,17.43
9954,34,13,Delhi,Silver,472,19.29
9955,25,20,Hyderabad,Gold,428,10.22
9956,56,17,Delhi,Platinum,599,46.48
9957,52,51,Hyderabad,Gold,1122,48.65
9958,54,27,Bangalore,Silver,894,43.93
9959,27,55,Mumbai,Gold,1045,20.59
9960,62,33,Chennai,Platinum,743,7.49
9961,30,21,Mumbai,Gold,525,13.23
9962,37,17,Bangalore,Silver,917,39.74
9963,50,22,Bangalore,Platinum,503,17.87
9964,41,25,Mumbai,Platinum,1042,45.17
9965,33,3,Mumbai,Silver,494,42.58
9966,21,27,Bangalore,Silver,558,15.66
9967,21,27,Mumbai,Gold,987,36.21
9968,53,46,Chennai,Platinum,1091,24.9
9969,58,12,Chennai,Platinum,535,14.67
9970,45,15,Delhi,Platinum,634,31.56
9971,46,38,Chennai,Silver,1001,42.68
9972,33,20,Bangalore,Platinum,1162,46.71
9973,48,22,Bangalore,Gold,681,7.64
9974,53,2,Delhi,Platinum,798,23.84
9975,57,4,Hyderabad,Gold,860,32.2
9976,61,45,Delhi,Platinum,583,20.21
9977,50,13,Hyderabad,Silver,997,19.29
9978,28,55,Hyderabad,Gold,521,39.74
9979,21,32,Mumbai,Silver,717,40.21
9980,32,59,Chennai,Silver,540,37.8
9981,25,22,Hyderabad,Gold,957,45.43
9982,44,25,Mumbai,Gold,581,27.26
9983,26,27,Delhi,Gold,1176,40.45
9984,45,55,Delhi,Silver,743,5.5
9985,21,17,Hyderabad,Silver,658,49.43
9986,45,6,Mumbai,Silver,411,46.37
9987,21,43,Bangalore,Silver,952,42.86
9988,52,51,Chennai,Gold,827,31.45
9989,62,16,Hyderabad,Gold,1097,29.49
9990,62,8,Bangalore,Platinum,922,11.76
9991,23,33,Chennai,Silver,1058,7.43
9992,39,10,Bangalore,Silver,842,16.51
9993,63,34,Mumbai,Gold,472,11.79
9994,49,19,Hyderabad,Platinum,564,30.24
9995,22,14,Bangalore,Silver,537,19.96
9996,29,3,Bangalore,Platinum,728,22.45
9997,37,55,Bangalore,Gold,432,6.19
9998,56,56,Hyderabad,Platinum,1116,29.69
9999,37,41,Mumbai,Platinum,547,34.53
10000,32,23,Mumbai,Silver,730,20.05
10001,40,40,Bangalore,Gold,1144,10.91
10002,23,11,Mumbai,Platinum,748,36.67
10003,63,47,Chennai,Platinum,1022,10.8
10004,24,6,Mumbai,Gold,1036,41.76
10005,37,34,Bangalore,Platinum,1035,29.57
10006,57,1,Chennai,Gold,668,15.68
10007,62,35,Hyderabad,Gold,523,45.44
10008,35,25,Delhi,Silver,1147,11.38
10009,53,29,Mumbai,Gold,1053,32.05
10010,36,23,Chennai,Gold,1112,32.79
10011,31,18,Delhi,Silver,453,6.68
10012,40,14,Hyderabad,Platinum,825,32.44
10013,58,17,Delhi,Platinum,482,36.24
10014,44,2,Hyderabad,Silver,1017,45.96
10015,36,31,Bangalore,Gold,1022,36.9
10016,50,19,Bangalore,Platinum,772,26.8
10017,54,32,Hyderabad,Platinum,909,43.4
10018,21,54,Delhi,Silver,625,20.92
10019,44,28,Mumbai,Gold,691,43.5
10020,44,41,Delhi,Platinum,408,42.98
10021,29,8,Delhi,Gold,1119,32.16
10022,42,42,Mumbai,Gold,1172,20.51
10023,32,41,Delhi,Gold,1154,31.6
10024,37,59,Delhi,Gold,1054,45.77
10025,45,59,Chennai,Platinum,910,33.64
10026,48,40,Hyderabad,Platinum,463,42.8
10027,35,39,Bangalore,Silver,894,20.51
10028,50,22,Hyderabad,Silver,447,18.15
10029,47,24,Delhi,Silver,566,16.51
10030,42,38,Mumbai,Silver,1064,27.11
10031,30,2,Mumbai,Silver,1119,24.44
10032,51,41,Bangalore,Platinum,741,43.44
10033,47,41,Bangalore,Gold,769,10.07
10034,32,19,Bangalore,Silver,1119,29.93
10035,51,41,Mumbai,Platinum,624,23.15
10036,52,2,Delhi,Platinum,843,47.19
10037,52,28,Bangalore,Platinum,774,40.48
10038,61,32,Bangalore,Platinum,662,24.5
10039,55,19,Mumbai,Silver,545,33.83
10040,41,16,Delhi,Gold,527,38.55
10041,30,30,Bangalore,Silver,1173,8.2
10042,36,22,Delhi,Gold,1024,35.32
10043,27,14,Chennai,Silver,667,11.28
10044,24,52,Bangalore,Platinum,763,13.5
10045,47,56,Bangalore,Platinum,1072,25.75
10046,45,1,Mumbai,Gold,881,49.08
10047,51,45,Chennai,Platinum,1188,47.85
10048,31,54,Chennai,Platinum,1097,45.6
10049,40,2,Chennai,Silver,609,6.54
10050,56,22,Hyderabad,Gold,953,43.38
10051,37,46,Mumbai,Silver,621,39.93
10052,31,33,Mumbai,Platinum,701,27.45
10053,50,15,Bangalore,Platinum,658,19.64
10054,55,50,Mumbai,Gold,452,39.0
10055,61,41,Bangalore,Gold,461,9.82
10056,58,22,Bangalore,Gold,884,34.27
10057,42,40,Hyderabad,Silver,802,35.23
10058,63,39,Mumbai,Silver,842,29.92
10059,47,41,Mumbai,Silver,717,44.5
10060,57,41,Hyderabad,Silver,820,19.84
10061,55,11,Hyderabad,Silver,1116,26.52
10062,24,4,Mumbai,Platinum,798,39.14
10063,36,7,Mumbai,Gold,489,37.25
10064,36,21,Bangalore,Platinum,981,30.31
10065,41,7,Delhi,Gold,1002,17.25
10066,46,4,Bangalore,Gold,1179,18.24
10067,56,12,Chennai,Platinum,895,38.35
10068,39,58,Chennai,Platinum,744,5.26
10069,37,27,Delhi,Silver,833,34.37
10070,46,59,Hyderabad,Gold,958,16.17
10071,42,17,Chennai,Gold,927,35.28
10072,48,20,Hyderabad,Gold,765,13.41
10073,21,31,Hyderabad,Platinum,799,21.94
10074,64,26,Bangalore,Silver,594,38.92
10075,56,31,Hyderabad,Silver,633,38.98
10076,63,35,Delhi,Silver,998,14.44
10077,57,9,Bangalore,Platinum,463,21.93
10078,22,5,Delhi,Silver,877,27.61
10079,37,52,Hyderabad,Silver,804,31.43
10080,60,48,Chennai,Silver,1101,38.41
10081,58,8,Hyderabad,Silver,1093,6.06
10082,41,21,Delhi,Silver,993,10.19
10083,29,16,Mumbai,Platinum,530,12.1
10084,33,51,Mumbai,Silver,836,13.58
10085,31,16,Chennai,Platinum,638,6.36
10086,36,18,Delhi,Platinum,539,46.42
10087,36,47,Chennai,Gold,949,12.3
10088,22,56,Bangalore,Silver,733,8.31
10089,62,28,Hyderabad,Platinum,490,26.23
10090,64,18,Bangalore,Silver,545,47.35
10091,28,14,Mumbai,Platinum,995,48.4
10092,63,56,Hyderabad,Gold,1074,35.44
10093,62,48,Bangalore,Silver,739,13.03
10094,33,37,Mumbai,Silver,597,5.17
10095,37,40,Bangalore,Platinum,873,20.08
10096,59,16,Hyderabad,Platinum,854,10.65
10097,44,21,Bangalore,Gold,757,38.98
10098,23,1,Hyderabad,Platinum,672,48.61
10099,50,11,Bangalore,Platinum,900,8.77
10100,33,11,Chennai,Silver,469,22.86
10101,39,2,Bangalore,Platinum,1182,45.61
10102,27,32,Bangalore,Platinum,408,37.77
10103,29,54,Chennai,Gold,1107,44.14
10104,39,19,Mumbai,Silver,402,46.53
10105,60,56,Hyderabad,Platinum,668,23.57
10106,42,5,Delhi,Silver,751,36.21
10107,38,3,Mumbai,Gold,405,36.92
10108,43,28,Hyderabad,Silver,784,33.39
10109,22,26,Bangalore,Gold,633,19.66
10110,31,23,Mumbai,Gold,977,42.45
10111,51,30,Bangalore,Silver,495,39.6
10112,53,8,Mumbai,Gold,898,25.03
10113,34,36,Mumbai,Silver,1023,23.94
10114,36,29,Delhi,Silver,524,5.49
10115,31,13,Chennai,Gold,909,42.95
10116,53,59,Mumbai,Platinum,952,17.78
10117,27,25,Bangalore,Gold,768,26.19
10118,51,22,Delhi,Gold,406,23.51
10119,34,46,Mumbai,Platinum,676,35.52
10120,48,33,Chennai,Platinum,608,22.55
10121,63,37,Bangalore,Silver,592,13.09
10122,36,53,Delhi,Platinum,559,44.09
10123,39,7,Hyderabad,Platinum,887,13.26
10124,37,23,Chennai,Silver,1007,6.28
10125,46,6,Hyderabad,Silver,857,13.83
10126,26,15,Hyderabad,Platinum,646,25.48
10127,63,15,Delhi,Gold,405,24.05
10128,29,40,Delhi,Silver,952,40.83
10129,37,34,Delhi,Gold,432,13.77
10130,51,14,Hyderabad,Gold,1064,39.9
10131,32,29,Bangalore,Silver,679,9.34
10132,43,16,Delhi,Gold,1006,26.31
10133,25,29,Chennai,Gold,1154,43.94
10134,63,23,Delhi,Gold,505,23.58
10135,56,10,Delhi,Gold,920,48.35
10136,56,47,Delhi,Silver,1004,33.4
10137,23,55,Hyderabad,Silver,1037,39.05
10138,44,4,Bangalore,Gold,466,27.94
10139,37,12,Delhi,Silver,403,24.34
10140,59,42,Hyderabad,Gold,453,8.81
10141,46,34,Chennai,Platinum,740,10.4
10142,24,4,Bangalore,Platinum,533,30.73
10143,32,20,Hyderabad,Gold,849,32.61
10144,21,28,Mumbai,Gold,444,49.31
10145,41,28,Chennai,Silver,624,43.6
10146,39,6,Chennai,Silver,1053,43.0
10147,41,14,Mumbai,Silver,570,17.9
10148,38,55,Hyderabad,Platinum,849,23.53
10149,63,35,Hyderabad,Gold,766,9.6
10150,23,47,Chennai,Silver,710,31.17
10151,64,58,Hyderabad,Gold,1076,8.13
10152,52,1,Mumbai,Gold,603,25.11
10153,30,19,Hyderabad,Gold,896,30.48
10154,60,57,Chennai,Platinum,671,15.27
10155,35,1,Hyderabad,Gold,1184,39.89
10156,25,13,Bangalore,Gold,878,35.37
10157,24,8,Mumbai,Silver,650,11.65
10158,48,18,Mumbai,Silver,470,49.27
10159,24,54,Delhi,Gold,745,29.39
10160,35,35,Hyderabad,Silver,654,6.19
10161,37,23,Mumbai,Gold,528,20.75
10162,64,50,Hyderabad,Gold,913,49.07
10163,23,52,Bangalore,Silver,750,45.6
10164,30,26,Chennai,Silver,483,11.8
10165,62,41,Chennai,Gold,756,43.48
10166,43,38,Delhi,Platinum,522,32.83
10167,38,20,Delhi,Silver,1072,5.98
10168,21,2,Mumbai,Platinum,706,39.08
10169,55,26,Mumbai,Platinum,560,23.58
10170,51,57,Mumbai,Gold,914,22.83
10171,64,36,Bangalore,Gold,1140,22.23
10172,21,25,Delhi,Gold,971,31.85
10173,23,30,Delhi,Gold,866,37.14
10174,23,18,Chennai,Platinum,1083,34.14
10175,57,7,Delhi,Gold,777,15.88
10176,39,27,Delhi,Gold,503,36.81
10177,49,11,Bangalore,Silver,879,11.1
10178,45,37,Mumbai,Silver,532,48.71
10179,53,8,Bangalore,Platinum,954,26.31
10180,56,11,Hyderabad,Silver,628,9.11
10181,49,24,Chennai,Platinum,917,30.95
10182,46,30,Chennai,Gold,587,30.96
10183,24,30,Chennai,Platinum,819,6.75
10184,34,52,Mumbai,Platinum,773,5.49
10185,47,52,Mumbai,Platinum,859,49.82
10186,53,15,Mumbai,Gold,917,22.55
10187,42,56,Chennai,Platinum,1197,16.05
10188,23,35,Chennai,Gold,500,29.65
10189,43,39,Chennai,Silver,619,5.38
10190,41,24,Hyderabad,Gold,537,5.58
10191,61,8,Hyderabad,Gold,1067,10.08
10192,43,43,Chennai,Silver,661,41.11
10193,24,42,Mumbai,Platinum,984,16.17
10194,41,20,Mumbai,Silver,679,27.66
10195,57,41,Hyderabad,Gold,963,15.06
10196,63,47,Hyderabad,Gold,481,29.52
10197,51,26,Chennai,Silver,723,27.9
10198,41,52,Chennai,Silver,828,23.03
10199,46,24,Mumbai,Gold,773,24.49
10200,61,22,Delhi,Silver,905,34.4
10201,55,5,Mumbai,Platinum,870,42.9
10202,58,15,Mumbai,Gold,682,19.37
10203,44,36,Chennai,Silver,1180,28.95
10204,31,37,Delhi,Silver,986,43.44
10205,61,29,Delhi,Gold,546,12.56
10206,49,15,Chennai,Platinum,560,49.08
10207,23,27,Bangalore,Platinum,1117,38.78
10208,21,49,Chennai,Silver,668,21.48
10209,39,55,Hyderabad,Silver,662,21.88
10210,42,8,Delhi,Silver,559,14.24
10211,34,57,Chennai,Gold,956,17.06
10212,34,29,Mumbai,Gold,711,31.42
10213,64,19,Mumbai,Silver,628,5.17
10214,36,31,Mumbai,Silver,701,6.04
10215,53,9,Chennai,Platinum,1137,49.39
10216,33,10,Bangalore,Platinum,1186,15.6
10217,58,37,Hyderabad,Silver,499,42.33
10218,32,10,Mumbai,Silver,817,32.56
10219,58,54,Chennai,Platinum,627,25.07
10220,59,33,Bangalore,Gold,590,37.95
10221,53,25,Delhi,Platinum,469,7.25
10222,53,57,Delhi,Gold,1162,39.02
10223,49,54,Hyderabad,Gold,911,43.56
10224,25,56,Chennai,Silver,1158,17.61
10225,26,4,Chennai,Platinum,709,18.57
10226,51,53,Mumbai,Platinum,700,9.64
10227,36,5,Bangalore,Silver,429,43.52
10228,51,23,Hyderabad,Gold,478,41.36
10229,45,39,Bangalore,Silver,646,24.13
10230,53,55,Hyderabad,Gold,716,22.0
10231,33,5,Chennai,Platinum,620,24.24
10232,30,52,Chennai,Gold,842,23.92
10233,44,8,Hyderabad,Platinum,529,24.33
10234,30,17,Bangalore,Platinum,557,11.56
10235,61,1,Delhi,Gold,573,5.61
10236,51,54,Delhi,Platinum,1158,39.31
10237,33,50,Mumbai,Silver,467,20.47
10238,23,12,Mumbai,Silver,546,27.09
10239,54,35,Bangalore,Silver,867,18.83
10240,48,52,Chennai,Gold,404,22.17
10241,39,14,Bangalore,Silver,984,8.37
10242,43,48,Hyderabad,Platinum,611,21.66
10243,52,18,Delhi,Platinum,968,25.84
10244,33,10,Mumbai,Gold,846,42.48
10245,53,55,Bangalore,Gold,963,19.5
10246,54,15,Bangalore,Gold,768,8.98
10247,53,42,Hyderabad,Gold,458,39.16
10248,25,33,Chennai,Gold,715,21.9
10249,23,19,Chennai,Silver,522,46.19
10250,27,34,Delhi,Platinum,991,48.16
10251,44,45,Mumbai,Silver,778,44.23
10252,42,25,Chennai,Silver,1152,15.2
10253,43,16,Chennai,Gold,995,16.42
10254,50,8,Chennai,Platinum,502,40.74
10255,38,35,Bangalore,Silver,1072,25.07
10256,52,21,Chennai,Gold,1051,18.4
10257,27,19,Hyderabad,Gold,905,18.23
10258,53,46,Delhi,Gold,711,30.99
10259,25,11,Chennai,Silver,1062,45.28
10260,48,44,Mumbai,Gold,803,32.85
10261,28,11,Bangalore,Silver,960,32.91
10262,35,11,Hyderabad,Platinum,1086,38.61
10263,24,22,Delhi,Gold,469,39.21
10264,54,21,Bangalore,Platinum,654,45.93
10265,25,27,Hyderabad,Silver,700,12.3
10266,53,18,Bangalore,Gold,902,49.31
10267,25,42,Delhi,Silver,603,19.8
10268,58,48,Delhi,Silver,562,17.67
10269,54,40,Chennai,Gold,775,27.94
10270,46,38,Mumbai,Silver,554,16.9
10271,21,30,Chennai,Silver,863,15.48
10272,24,51,Bangalore,Platinum,702,48.51
10273,59,45,Chennai,Gold,644,9.68
10274,46,47,Delhi,Silver,687,49.55
10275,53,45,Delhi,Gold,428,33.01
10276,53,33,Delhi,Silver,598,48.14
10277,28,21,Chennai,Platinum,452,45.38
10278,40,59,Hyderabad,Gold,492,34.18
10279,36,2,Chennai,Silver,839,31.54
10280,41,13,Chennai,Silver,616,49.67
10281,46,2,Chennai,Silver,698,28.18
10282,43,57,Chennai,Silver,1011,13.04
10283,38,43,Delhi,Gold,511,49.68
10284,51,45,Mumbai,Platinum,1043,19.56
10285,62,31,Chennai,Platinum,847,8.93
10286,32,10,Chennai,Gold,490,37.26
10287,21,23,Mumbai,Silver,1062,25.07
10288,62,22,Chennai,Silver,715,22.46
10289,29,47,Mumbai,Silver,685,33.42
10290,23,29,Delhi,Silver,442,7.38
10291,46,33,Hyderabad,Silver,615,36.42
10292,29,31,Chennai,Gold,662,27.66
10293,62,14,Hyderabad,Platinum,486,27.06
10294,36,10,Chennai,Silver,1141,45.5
10295,44,18,Bangalore,Silver,1198,42.4
10296,34,11,Bangalore,Silver,517,28.92
10297,23,39,Delhi,Silver,1145,31.03
10298,54,47,Hyderabad,Platinum,418,41.31
10299,53,3,Hyderabad,Silver,451,23.51
10300,44,2,Mumbai,Gold,1150,35.21
10301,29,54,Mumbai,Silver,905,29.33
10302,33,8,Chennai,Gold,904,27.48
10303,22,31,Mumbai,Gold,533,49.31
10304,27,8,Mumbai,Gold,1163,5.79
10305,41,43,Hyderabad,Gold,610,23.66
10306,39,48,Bangalore,Platinum,715,46.86
10307,45,2,Hyderabad,Silver,874,46.77
10308,42,22,Mumbai,Gold,899,38.65
10309,31,5,Chennai,Silver,748,31.64
10310,53,7,Bangalore,Platinum,517,36.09
10311,52,20,Mumbai,Platinum,1051,16.38
10312,41,28,Mumbai,Silver,565,26.98
10313,59,13,Chennai,Platinum,540,29.12
10314,40,2,Chennai,Gold,907,7.87
10315,28,32,Mumbai,Platinum,427,43.98
10316,62,26,Mumbai,Platinum,404,25.55
10317,57,3,Hyderabad,Silver,573,45.45
10318,29,41,Delhi,Platinum,554,22.55
10319,45,42,Chennai,Gold,809,23.4
10320,45,56,Chennai,Silver,1157,15.99
10321,53,13,Hyderabad,Platinum,461,33.99
10322,22,57,Bangalore,Gold,595,29.68
10323,39,21,Bangalore,Platinum,983,46.08
10324,40,45,Bangalore,Gold,489,24.32
10325,62,37,Chennai,Gold,1008,34.16
10326,61,23,Delhi,Platinum,1039,36.84
10327,62,7,Delhi,Gold,795,19.39
10328,49,17,Hyderabad,Silver,860,44.64
10329,26,28,Bangalore,Silver,868,22.14
10330,37,47,Bangalore,Platinum,579,33.68
10331,45,30,Mumbai,Silver,1064,32.71
10332,58,5,Hyderabad,Platinum,438,23.96
10333,24,24,Hyderabad,Platinum,1106,13.25
10334,50,7,Chennai,Silver,546,31.66
10335,40,59,Chennai,Silver,982,21.9
10336,23,34,Hyderabad,Gold,864,22.06
10337,43,56,Delhi,Silver,476,27.18
10338,38,50,Hyderabad,Gold,1191,35.48
10339,46,42,Delhi,Gold,1175,37.83
10340,56,33,Chennai,Platinum,855,24.22
10341,28,59,Hyderabad,Platinum,828,10.39
10342,37,27,Delhi,Gold,529,40.63
10343,51,14,Mumbai,Gold,722,35.12
10344,57,59,Mumbai,Silver,828,41.03
10345,53,19,Hyderabad,Platinum,1065,19.21
10346,47,48,Bangalore,Silver,928,45.91
10347,24,51,Hyderabad,Gold,949,16.82
10348,42,38,Chennai,Silver,456,18.04
10349,46,12,Chennai,Silver,560,29.14
10350,52,3,Mumbai,Gold,862,49.88
10351,44,7,Delhi,Silver,471,14.1
10352,55,56,Mumbai,Gold,749,42.73
10353,57,35,Delhi,Silver,719,5.11
10354,52,25,Hyderabad,Gold,678,15.69
10355,27,49,Bangalore,Silver,411,20.58
10356,53,15,Chennai,Platinum,758,34.19
10357,51,19,Hyderabad,Gold,1162,10.12
10358,32,19,Mumbai,Silver,919,10.79
10359,31,23,Hyderabad,Silver,856,11.59
10360,44,11,Bangalore,Silver,432,34.81
10361,28,59,Delhi,Gold,831,10.16
10362,52,21,Bangalore,Silver,752,22.92
10363,58,52,Mumbai,Silver,700,12.05
10364,42,34,Bangalore,Gold,474,22.19
10365,54,39,Chennai,Platinum,642,37.13
10366,39,51,Bangalore,Silver,770,17.5
10367,40,7,Hyderabad,Silver,698,32.79
10368,34,42,Delhi,Silver,680,16.18
10369,53,44,Chennai,Gold,926,38.19
10370,30,55,Chennai,Silver,921,39.97
10371,36,27,Chennai,Gold,803,18.97
10372,24,50,Mumbai,Silver,671,6.07
10373,47,23,Mumbai,Gold,780,10.81
10374,48,38,Hyderabad,Platinum,497,27.09
10375,63,58,Delhi,Platinum,612,22.19
10376,36,20,Bangalore,Gold,445,20.55
10377,53,27,Hyderabad,Silver,1035,31.07
10378,39,53,Mumbai,Gold,903,12.27
10379,41,8,Hyderabad,Platinum,631,25.55
10380,42,37,Delhi,Silver,528,14.15
10381,29,3,Hyderabad,Gold,1192,49.15
10382,29,2,Chennai,Platinum,711,7.19
10383,29,22,Bangalore,Gold,445,5.71
10384,47,6,Mumbai,Gold,845,30.39
10385,37,39,Mumbai,Gold,861,7.82
10386,64,40,Delhi,Silver,844,41.49
10387,28,36,Delhi,Gold,1175,41.88
10388,36,44,Delhi,Platinum,952,24.45
10389,38,24,Mumbai,Platinum,542,42.73
10390,53,12,Chennai,Silver,955,38.32
10391,21,17,Bangalore,Gold,654,11.09
10392,32,22,Delhi,Silver,1040,43.68
10393,26,54,Mumbai,Platinum,510,44.34
10394,61,19,Chennai,Gold,624,19.52
10395,25,9,Delhi,Gold,592,39.87
10396,36,12,Delhi,Gold,516,45.38
10397,38,32,Bangalore,Gold,817,38.55
10398,38,53,Bangalore,Platinum,787,9.23
10399,21,31,Hyderabad,Silver,785,9.26
10400,39,17,Delhi,Gold,822,49.21
10401,28,23,Hyderabad,Gold,654,29.36
10402,23,10,Mumbai,Silver,1160,34.0
10403,45,30,Bangalore,Silver,1049,46.05
10404,25,19,Chennai,Platinum,697,5.33
10405,60,26,Delhi,Silver,956,24.2
10406,39,26,Delhi,Silver,1012,30.49
10407,38,11,Hyderabad,Silver,809,5.1
10408,51,20,Bangalore,Silver,1194,33.1
10409,53,54,Hyderabad,Silver,1078,43.29
10410,38,56,Delhi,Silver,1196,7.47
10411,59,45,Bangalore,Platinum,765,41.19
10412,36,4,Delhi,Platinum,865,48.99
10413,36,47,Bangalore,Gold,933,46.41
10414,58,12,Delhi,Gold,770,29.17
10415,61,25,Chennai,Platinum,843,43.72
10416,27,56,Hyderabad,Gold,745,39.68
10417,34,58,Bangalore,Platinum,1091,41.79
10418,63,10,Hyderabad,Platinum,996,22.91
10419,45,22,Bangalore,Gold,804,26.4
10420,52,7,Bangalore,Gold,1017,15.76
10421,58,24,Bangalore,Silver,535,7.32
10422,42,2,Delhi,Gold,772,31.88
10423,36,32,Mumbai,Silver,721,18.93
10424,49,21,Delhi,Gold,625,27.62
10425,36,7,Mumbai,Platinum,1115,48.32
10426,32,8,Delhi,Platinum,512,7.84
10427,37,53,Mumbai,Silver,417,44.31
10428,57,51,Bangalore,Silver,1054,8.9
10429,47,38,Bangalore,Silver,1170,34.41
10430,45,21,Mumbai,Platinum,994,20.45
10431,33,8,Mumbai,Platinum,714,9.51
10432,28,57,Hyderabad,Gold,1094,39.06
10433,25,25,Bangalore,Gold,521,36.44
10434,32,28,Delhi,Gold,815,33.81
10435,61,28,Hyderabad,Silver,410,48.42
10436,23,54,Mumbai,Silver,580,6.07
10437,55,31,Delhi,Silver,812,24.56
10438,53,52,Chennai,Silver,897,30.32
10439,42,36,Chennai,Gold,787,21.1
10440,64,25,Chennai,Silver,619,35.13
10441,29,52,Delhi,Platinum,536,45.46
10442,61,56,Mumbai,Silver,712,36.36
10443,38,41,Delhi,Gold,565,30.62
10444,49,37,Hyderabad,Silver,1174,38.2
10445,59,38,Hyderabad,Platinum,818,9.93
10446,47,51,Chennai,Platinum,830,33.35
10447,56,12,Mumbai,Platinum,433,23.33
10448,37,37,Hyderabad,Silver,718,19.35
10449,54,37,Bangalore,Platinum,664,27.82
10450,23,31,Bangalore,Silver,1111,41.21
10451,25,18,Chennai,Silver,674,23.57
10452,34,26,Chennai,Silver,809,36.61
10453,23,6,Chennai,Gold,573,31.5
10454,43,9,Hyderabad,Silver,711,46.23
10455,59,11,Mumbai,Silver,665,25.02
10456,50,31,Chennai,Silver,1031,41.9
10457,43,55,Delhi,Platinum,1082,42.89
10458,47,46,Chennai,Gold,813,25.89
10459,30,56,Hyderabad,Gold,951,26.99
10460,45,2,Mumbai,Platinum,883,20.0
10461,33,59,Chennai,Silver,582,27.3
10462,36,29,Bangalore,Silver,841,16.22
10463,61,46,Chennai,Gold,1198,43.62
10464,54,57,Chennai,Silver,855,16.25
10465,57,51,Mumbai,Silver,889,16.59
10466,42,42,Delhi,Platinum,446,45.3
10467,37,5,Chennai,Silver,692,28.95
10468,43,23,Chennai,Platinum,1096,9.73
10469,56,36,Hyderabad,Silver,478,20.56
10470,29,7,Mumbai,Platinum,584,36.74
10471,22,56,Hyderabad,Gold,1010,23.26
