customer_id,experiment_group,offer_type,assignment_date
12290,B,10% Bill Discount,2025-01-01
12291,B,10% Bill Discount,2025-01-01
12292,A,10% Bill Discount,2025-01-01
12293,B,10% Bill Discount,2025-01-01
12294,A,10% Bill Discount,2025-01-01
12295,A,10% Bill Discount,2025-01-01
12296,A,10% Bill Discount,2025-01-01
12297,A,10% Bill Discount,2025-01-01
12298,B,10% Bill Discount,2025-01-01
12299,A,10% Bill Discount,2025-01-01
12300,A,10% Bill Discount,2025-01-01
12301,A,10% Bill Discount,2025-01-01
12302,B,10% Bill Discount,2025-01-01
12303,B,10% Bill Discount,2025-01-01
12304,B,10% Bill Discount,2025-01-01
12305,A,10% Bill Discount,2025-01-01
12306,A,10% Bill Discount,2025-01-01
12307,B,10% Bill Discount,2025-01-01
12308,B,10% Bill Discount,2025-01-01
12309,B,10% Bill Discount,2025-01-01
12310,B,10% Bill Discount,2025-01-01
12311,A,10% Bill Discount,2025-01-01
12312,A,10% Bill Discount,2025-01-01
12313,A,10% Bill Discount,2025-01-01
12314,B,10% Bill Discount,2025-01-01
12315,B,10% Bill Discount,2025-01-01
12316,A,10% Bill Discount,2025-01-01
12317,B,10% Bill Discount,2025-01-01
12318,A,10% Bill Discount,2025-01-01
12319,A,10% Bill Discount,2025-01-01
12320,A,10% Bill Discount,2025-01-01
12321,A,10% Bill Discount,2025-01-01
12322,B,10% Bill Discount,2025-01-01
12323,B,10% Bill Discount,2025-01-01
12324,A,10% Bill Discount,2025-01-01
12325,A,10% Bill Discount,2025-01-01
12326,B,10% Bill Discount,2025-01-01
12327,A,10% Bill Discount,2025-01-01
12328,A,10% Bill Discount,2025-01-01
12329,B,10% Bill Discount,2025-01-01
12330,B,10% Bill Discount,2025-01-01
12331,B,10% Bill Discount,2025-01-01
12332,A,10% Bill Discount,2025-01-01
12333,B,10% Bill Discount,2025-01-01
12334,A,10% Bill Discount,2025-01-01
12335,B,10% Bill Discount,2025-01-01
12336,A,10% Bill Discount,2025-01-01
12337,B,10% Bill Discount,2025-01-01
12338,B,10% Bill Discount,2025-01-01
12339,B,10% Bill Discount,2025-01-01
12340,A,10% Bill Discount,2025-01-01
12341,B,10% Bill Discount,2025-01-01
12342,A,10% Bill Discount,2025-01-01
12343,A,10% Bill Discount,2025-01-01
12344,A,10% Bill Discount,2025-01-01
12345,B,10% Bill Discount,2025-01-01
12346,A,10% Bill Discount,2025-01-01
12347,A,10% Bill Discount,2025-01-01
12348,B,10% Bill Discount,2025-01-01
12349,B,10% Bill Discount,2025-01-01
12350,A,10% Bill Discount,2025-01-01
12351,A,10% Bill Discount,2025-01-01
12352,A,10% Bill Discount,2025-01-01
12353,B,10% Bill Discount,2025-01-01
12354,B,10% Bill Discount,2025-01-01
12355,A,10% Bill Discount,2025-01-01
12356,A,10% Bill Discount,2025-01-01
12357,B,10% Bill Discount,2025-01-01
12358,A,10% Bill Discount,2025-01-01
12359,B,10% Bill Discount,2025-01-01
12360,A,10% Bill Discount,2025-01-01
12361,A,10% Bill Discount,2025-01-01
12362,A,10% Bill Discount,2025-01-01
12363,A,10% Bill Discount,2025-01-01
12364,B,10% Bill Discount,2025-01-01
12365,B,10% Bill Discount,2025-01-01
12366,A,10% Bill Discount,2025-01-01
12367,A,10% Bill Discount,2025-01-01
12368,B,10% Bill Discount,2025-01-01
12369,A,10% Bill Discount,2025-01-01
12370,A,10% Bill Discount,2025-01-01
12371,A,10% Bill Discount,2025-01-01
12372,A,10% Bill Discount,2025-01-01
12373,A,10% Bill Discount,2025-01-01
12374,B,10% Bill Discount,2025-01-01
12375,B,10% Bill Discount,2025-01-01
12376,A,10% Bill Discount,2025-01-01
12377,A,10% Bill Discount,2025-01-01
12378,B,10% Bill Discount,2025-01-01
12379,A,10% Bill Discount,2025-01-01
12380,A,10% Bill Discount,2025-01-01
12381,B,10% Bill Discount,2025-01-01
12382,A,10% Bill Discount,2025-01-01
12383,A,10% Bill Discount,2025-01-01
12384,B,10% Bill Discount,2025-01-01
12385,B,10% Bill Discount,2025-01-01
12386,A,10% Bill Discount,2025-01-01
12387,B,10% Bill Discount,2025-01-01
12388,B,10% Bill Discount,2025-01-01
12389,B,10% Bill Discount,2025-01-01
12390,B,10% Bill Discount,2025-01-01
12391,A,10% Bill Discount,2025-01-01
12392,B,10% Bill Discount,2025-01-01
12393,B,10% Bill Discount,2025-01-01
12394,A,10% Bill Discount,2025-01-01
12395,B,10% Bill Discount,2025-01-01
12396,A,10% Bill Discount,2025-01-01
12397,B,10% Bill Discount,2025-01-01
12398,A,10% Bill Discount,2025-01-01
12399,B,10% Bill Discount,2025-01-01
12400,A,10% Bill Discount,2025-01-01
12401,B,10% Bill Discount,2025-01-01
12402,B,10% Bill Discount,2025-01-01
12403,B,10% Bill Discount,2025-01-01
12404,A,10% Bill Discount,2025-01-01
12405,B,10% Bill Discount,2025-01-01
12406,B,10% Bill Discount,2025-01-01
12407,B,10% Bill Discount,2025-01-01
12408,B,10% Bill Discount,2025-01-01
12409,A,10% Bill Discount,2025-01-01
12410,B,10% Bill Discount,2025-01-01
12411,A,10% Bill Discount,2025-01-01
12412,A,10% Bill Discount,2025-01-01
12413,B,10% Bill Discount,2025-01-01
12414,A,10% Bill Discount,2025-01-01
12415,B,10% Bill Discount,2025-01-01
12416,A,10% Bill Discount,2025-01-01
12417,B,10% Bill Discount,2025-01-01
12418,A,10% Bill Discount,2025-01-01
12419,B,10% Bill Discount,2025-01-01
12420,B,10% Bill Discount,2025-01-01
12421,A,10% Bill Discount,2025-01-01
12422,A,10% Bill Discount,2025-01-01
12423,B,10% Bill Discount,2025-01-01
12424,A,10% Bill Discount,2025-01-01
12425,A,10% Bill Discount,2025-01-01
12426,A,10% Bill Discount,2025-01-01
12427,B,10% Bill Discount,2025-01-01
12428,B,10% Bill Discount,2025-01-01
12429,B,10% Bill Discount,2025-01-01
12430,B,10% Bill Discount,2025-01-01
12431,B,10% Bill Discount,2025-01-01
12432,A,10% Bill Discount,2025-01-01
12433,A,10% Bill Discount,2025-01-01
12434,B,10% Bill Discount,2025-01-01
12435,A,10% Bill Discount,2025-01-01
12436,B,10% Bill Discount,2025-01-01
12437,A,10% Bill Discount,2025-01-01
12438,B,10% Bill Discount,2025-01-01
12439,A,10% Bill Discount,2025-01-01
12440,B,10% Bill Discount,2025-01-01
12441,B,10% Bill Discount,2025-01-01
12442,B,10% Bill Discount,2025-01-01
12443,A,10% Bill Discount,2025-01-01
12444,B,10% Bill Discount,2025-01-01
12445,A,10% Bill Discount,2025-01-01
12446,B,10% Bill Discount,2025-01-01
12447,A,10% Bill Discount,2025-01-01
12448,A,10% Bill Discount,2025-01-01
12449,A,10% Bill Discount,2025-01-01
12450,B,10% Bill Discount,2025-01-01
12451,A,10% Bill Discount,2025-01-01
12452,B,10% Bill Discount,2025-01-01
12453,A,10% Bill Discount,2025-01-01
12454,A,10% Bill Discount,2025-01-01
12455,B,10% Bill Discount,2025-01-01
12456,B,10% Bill Discount,2025-01-01
12457,B,10% Bill Discount,2025-01-01
12458,A,10% Bill Discount,2025-01-01
12459,A,10% Bill Discount,2025-01-01
12460,B,10% Bill Discount,2025-01-01
12461,A,10% Bill Discount,2025-01-01
12462,B,10% Bill Discount,2025-01-01
12463,A,10% Bill Discount,2025-01-01
12464,B,10% Bill Discount,2025-01-01
12465,B,10% Bill Discount,2025-01-01
12466,B,10% Bill Discount,2025-01-01
12467,B,10% Bill Discount,2025-01-01
12468,B,10% Bill Discount,2025-01-01
12469,B,10% Bill Discount,2025-01-01
12470,B,10% Bill Discount,2025-01-01
12471,A,10% Bill Discount,2025-01-01
12472,A,10% Bill Discount,2025-01-01
12473,B,10% Bill Discount,2025-01-01
12474,B,10% Bill Discount,2025-01-01
12475,A,10% Bill Discount,2025-01-01
12476,A,10% Bill Discount,2025-01-01
12477,A,10% Bill Discount,2025-01-01
12478,A,10% Bill Discount,2025-01-01
12479,A,10% Bill Discount,2025-01-01
12480,B,10% Bill Discount,2025-01-01
12481,B,10% Bill Discount,2025-01-01
12482,A,10% Bill Discount,2025-01-01
12483,A,10% Bill Discount,2025-01-01
12484,B,10% Bill Discount,2025-01-01
12485,B,10% Bill Discount,2025-01-01
12486,A,10% Bill Discount,2025-01-01
12487,A,10% Bill Discount,2025-01-01
12488,B,10% Bill Discount,2025-01-01
12489,A,10% Bill Discount,2025-01-01
12490,B,10% Bill Discount,2025-01-01
12491,B,10% Bill Discount,2025-01-01
12492,B,10% Bill Discount,2025-01-01
12493,B,10% Bill Discount,2025-01-01
12494,B,10% Bill Discount,2025-01-01
12495,A,10% Bill Discount,2025-01-01
12496,A,10% Bill Discount,2025-01-01
12497,B,10% Bill Discount,2025-01-01
12498,B,10% Bill Discount,2025-01-01
12499,B,10% Bill Discount,2025-01-01
12500,B,10% Bill Discount,2025-01-01
12501,B,10% Bill Discount,2025-01-01
12502,A,10% Bill Discount,2025-01-01
12503,B,10% Bill Discount,2025-01-01
12504,A,10% Bill Discount,2025-01-01
12505,B,10% Bill Discount,2025-01-01
12506,A,10% Bill Discount,2025-01-01
12507,A,10% Bill Discount,2025-01-01
12508,A,10% Bill Discount,2025-01-01
12509,A,10% Bill Discount,2025-01-01
12510,A,10% Bill Discount,2025-01-01
12511,B,10% Bill Discount,2025-01-01
12512,B,10% Bill Discount,2025-01-01
12513,A,10% Bill Discount,2025-01-01
12514,A,10% Bill Discount,2025-01-01
12515,B,10% Bill Discount,2025-01-01
12516,A,10% Bill Discount,2025-01-01
12517,B,10% Bill Discount,2025-01-01
12518,B,10% Bill Discount,2025-01-01
12519,B,10% Bill Discount,2025-01-01
12520,B,10% Bill Discount,2025-01-01
12521,B,10% Bill Discount,2025-01-01
12522,A,10% Bill Discount,2025-01-01
12523,B,10% Bill Discount,2025-01-01
12524,B,10% Bill Discount,2025-01-01
12525,B,10% Bill Discount,2025-01-01
12526,B,10% Bill Discount,2025-01-01
12527,B,10% Bill Discount,2025-01-01
12528,A,10% Bill Discount,2025-01-01
12529,A,10% Bill Discount,2025-01-01
12530,A,10% Bill Discount,2025-01-01
12531,A,10% Bill Discount,2025-01-01
12532,B,10% Bill Discount,2025-01-01
12533,B,10% Bill Discount,2025-01-01
12534,A,10% Bill Discount,2025-01-01
12535,A,10% Bill Discount,2025-01-01
12536,A,10% Bill Discount,2025-01-01
12537,A,10% Bill Discount,2025-01-01
12538,A,10% Bill Discount,2025-01-01
12539,B,10% Bill Discount,2025-01-01
12540,A,10% Bill Discount,2025-01-01
12541,A,10% Bill Discount,2025-01-01
12542,A,10% Bill Discount,2025-01-01
12543,A,10% Bill Discount,2025-01-01
12544,B,10% Bill Discount,2025-01-01
12545,A,10% Bill Discount,2025-01-01
12546,A,10% Bill Discount,2025-01-01
12547,B,10% Bill Discount,2025-01-01
12548,B,10% Bill Discount,2025-01-01
12549,A,10% Bill Discount,2025-01-01
12550,A,10% Bill Discount,2025-01-01
12551,B,10% Bill Discount,2025-01-01
12552,B,10% Bill Discount,2025-01-01
12553,B,10% Bill Discount,2025-01-01
12554,B,10% Bill Discount,2025-01-01
12555,B,10% Bill Discount,2025-01-01
12556,A,10% Bill Discount,2025-01-01
12557,B,10% Bill Discount,2025-01-01
12558,B,10% Bill Discount,2025-01-01
12559,A,10% Bill Discount,2025-01-01
12560,A,10% Bill Discount,2025-01-01
12561,B,10% Bill Discount,2025-01-01
12562,A,10% Bill Discount,2025-01-01
12563,A,10% Bill Discount,2025-01-01
12564,B,10% Bill Discount,2025-01-01
12565,B,10% Bill Discount,2025-01-01
12566,A,10% Bill Discount,2025-01-01
12567,B,10% Bill Discount,2025-01-01
12568,B,10% Bill Discount,2025-01-01
12569,A,10% Bill Discount,2025-01-01
12570,B,10% Bill Discount,2025-01-01
12571,A,10% Bill Discount,2025-01-01
12572,B,10% Bill Discount,2025-01-01
12573,B,10% Bill Discount,2025-01-01
12574,B,10% Bill Discount,2025-01-01
12575,B,10% Bill Discount,2025-01-01
12576,B,10% Bill Discount,2025-01-01
12577,B,10% Bill Discount,2025-01-01
12578,B,10% Bill Discount,2025-01-01
12579,A,10% Bill Discount,2025-01-01
12580,B,10% Bill Discount,2025-01-01
12581,B,10% Bill Discount,2025-01-01
12582,A,10% Bill Discount,2025-01-01
12583,B,10% Bill Discount,2025-01-01
12584,A,10% Bill Discount,2025-01-01
12585,A,10% Bill Discount,2025-01-01
12586,A,10% Bill Discount,2025-01-01
12587,B,10% Bill Discount,2025-01-01
12588,B,10% Bill Discount,2025-01-01
12589,A,10% Bill Discount,2025-01-01
12590,A,10% Bill Discount,2025-01-01
12591,A,10% Bill Discount,2025-01-01
12592,A,10% Bill Discount,2025-01-01
12593,B,10% Bill Discount,2025-01-01
12594,B,10% Bill Discount,2025-01-01
12595,A,10% Bill Discount,2025-01-01
12596,B,10% Bill Discount,2025-01-01
12597,A,10% Bill Discount,2025-01-01
12598,B,10% Bill Discount,2025-01-01
12599,A,10% Bill Discount,2025-01-01
12600,A,10% Bill Discount,2025-01-01
12601,A,10% Bill Discount,2025-01-01
12602,A,10% Bill Discount,2025-01-01
12603,A,10% Bill Discount,2025-01-01
12604,A,10% Bill Discount,2025-01-01
12605,A,10% Bill Discount,2025-01-01
12606,B,10% Bill Discount,2025-01-01
12607,B,10% Bill Discount,2025-01-01
12608,B,10% Bill Discount,2025-01-01
12609,A,10% Bill Discount,2025-01-01
12610,B,10% Bill Discount,2025-01-01
12611,B,10% Bill Discount,2025-01-01
12612,A,10% Bill Discount,2025-01-01
12613,A,10% Bill Discount,2025-01-01
12614,A,10% Bill Discount,2025-01-01
12615,B,10% Bill Discount,2025-01-01
12616,B,10% Bill Discount,2025-01-01
12617,A,10% Bill Discount,2025-01-01
12618,A,10% Bill Discount,2025-01-01
12619,A,10% Bill Discount,2025-01-01
12620,A,10% Bill Discount,2025-01-01
12621,B,10% Bill Discount,2025-01-01
12622,B,10% Bill Discount,2025-01-01
12623,B,10% Bill Discount,2025-01-01
12624,B,10% Bill Discount,2025-01-01
12625,B,10% Bill Discount,2025-01-01
12626,A,10% Bill Discount,2025-01-01
12627,A,10% Bill Discount,2025-01-01
12628,A,10% Bill Discount,2025-01-01
12629,A,10% Bill Discount,2025-01-01
12630,A,10% Bill Discount,2025-01-01
12631,A,10% Bill Discount,2025-01-01
12632,A,10% Bill Discount,2025-01-01
12633,A,10% Bill Discount,2025-01-01
12634,A,10% Bill Discount,2025-01-01
12635,A,10% Bill Discount,2025-01-01
12636,B,10% Bill Discount,2025-01-01
12637,B,10% Bill Discount,2025-01-01
12638,B,10% Bill Discount,2025-01-01
12639,A,10% Bill Discount,2025-01-01
12640,B,10% Bill Discount,2025-01-01
12641,A,10% Bill Discount,2025-01-01
12642,B,10% Bill Discount,2025-01-01
12643,B,10% Bill Discount,2025-01-01
12644,B,10% Bill Discount,2025-01-01
12645,A,10% Bill Discount,2025-01-01
12646,B,10% Bill Discount,2025-01-01
12647,A,10% Bill Discount,2025-01-01
12648,B,10% Bill Discount,2025-01-01
12649,A,10% Bill Discount,2025-01-01
12650,B,10% Bill Discount,2025-01-01
12651,B,10% Bill Discount,2025-01-01
12652,B,10% Bill Discount,2025-01-01
12653,B,10% Bill Discount,2025-01-01
12654,A,10% Bill Discount,2025-01-01
12655,A,10% Bill Discount,2025-01-01
12656,A,10% Bill Discount,2025-01-01
12657,B,10% Bill Discount,2025-01-01
12658,B,10% Bill Discount,2025-01-01
12659,B,10% Bill Discount,2025-01-01
12660,B,10% Bill Discount,2025-01-01
12661,B,10% Bill Discount,2025-01-01
12662,A,10% Bill Discount,2025-01-01
12663,B,10% Bill Discount,2025-01-01
12664,B,10% Bill Discount,2025-01-01
12665,A,10% Bill Discount,2025-01-01
12666,B,10% Bill Discount,2025-01-01
12667,A,10% Bill Discount,2025-01-01
12668,A,10% Bill Discount,2025-01-01
12669,B,10% Bill Discount,2025-01-01
12670,A,10% Bill Discount,2025-01-01
12671,B,10% Bill Discount,2025-01-01
12672,A,10% Bill Discount,2025-01-01
12673,A,10% Bill Discount,2025-01-01
12674,B,10% Bill Discount,2025-01-01
12675,A,10% Bill Discount,2025-01-01
12676,B,10% Bill Discount,2025-01-01
12677,B,10% Bill Discount,2025-01-01
12678,A,10% Bill Discount,2025-01-01
12679,B,10% Bill Discount,2025-01-01
12680,B,10% Bill Discount,2025-01-01
12681,A,10% Bill Discount,2025-01-01
12682,A,10% Bill Discount,2025-01-01
12683,A,10% Bill Discount,2025-01-01
12684,A,10% Bill Discount,2025-01-01
12685,B,10% Bill Discount,2025-01-01
12686,B,10% Bill Discount,2025-01-01
12687,A,10% Bill Discount,2025-01-01
12688,B,10% Bill Discount,2025-01-01
12689,B,10% Bill Discount,2025-01-01
12690,B,10% Bill Discount,2025-01-01
12691,B,10% Bill Discount,2025-01-01
12692,B,10% Bill Discount,2025-01-01
12693,A,10% Bill Discount,2025-01-01
12694,B,10% Bill Discount,2025-01-01
12695,A,10% Bill Discount,2025-01-01
12696,A,10% Bill Discount,2025-01-01
12697,B,10% Bill Discount,2025-01-01
12698,A,10% Bill Discount,2025-01-01
12699,B,10% Bill Discount,2025-01-01
12700,B,10% Bill Discount,2025-01-01
12701,B,10% Bill Discount,2025-01-01
12702,A,10% Bill Discount,2025-01-01
12703,A,10% Bill Discount,2025-01-01
12704,A,10% Bill Discount,2025-01-01
12705,B,10% Bill Discount,2025-01-01
12706,A,10% Bill Discount,2025-01-01
12707,B,10% Bill Discount,2025-01-01
12708,B,10% Bill Discount,2025-01-01
12709,A,10% Bill Discount,2025-01-01
12710,B,10% Bill Discount,2025-01-01
12711,A,10% Bill Discount,2025-01-01
12712,B,10% Bill Discount,2025-01-01
12713,A,10% Bill Discount,2025-01-01
12714,A,10% Bill Discount,2025-01-01
12715,A,10% Bill Discount,2025-01-01
12716,A,10% Bill Discount,2025-01-01
12717,A,10% Bill Discount,2025-01-01
12718,A,10% Bill Discount,2025-01-01
12719,A,10% Bill Discount,2025-01-01
12720,B,10% Bill Discount,2025-01-01
12721,B,10% Bill Discount,2025-01-01
12722,B,10% Bill Discount,2025-01-01
12723,B,10% Bill Discount,2025-01-01
12724,A,10% Bill Discount,2025-01-01
12725,B,10% Bill Discount,2025-01-01
12726,A,10% Bill Discount,2025-01-01
12727,B,10% Bill Discount,2025-01-01
12728,A,10% Bill Discount,2025-01-01
12729,B,10% Bill Discount,2025-01-01
12730,A,10% Bill Discount,2025-01-01
12731,A,10% Bill Discount,2025-01-01
12732,B,10% Bill Discount,2025-01-01
12733,A,10% Bill Discount,2025-01-01
12734,A,10% Bill Discount,2025-01-01
12735,A,10% Bill Discount,2025-01-01
12736,B,10% Bill Discount,2025-01-01
12737,A,10% Bill Discount,2025-01-01
12738,B,10% Bill Discount,2025-01-01
12739,B,10% Bill Discount,2025-01-01
12740,B,10% Bill Discount,2025-01-01
12741,A,10% Bill Discount,2025-01-01
12742,B,10% Bill Discount,2025-01-01
12743,B,10% Bill Discount,2025-01-01
12744,A,10% Bill Discount,2025-01-01
12745,B,10% Bill Discount,2025-01-01
12746,B,10% Bill Discount,2025-01-01
12747,A,10% Bill Discount,2025-01-01
12748,B,10% Bill Discount,2025-01-01
12749,B,10% Bill Discount,2025-01-01
12750,B,10% Bill Discount,2025-01-01
12751,B,10% Bill Discount,2025-01-01
12752,B,10% Bill Discount,2025-01-01
12753,B,10% Bill Discount,2025-01-01
12754,A,10% Bill Discount,2025-01-01
12755,B,10% Bill Discount,2025-01-01
12756,B,10% Bill Discount,2025-01-01
12757,A,10% Bill Discount,2025-01-01
12758,B,10% Bill Discount,2025-01-01
12759,A,10% Bill Discount,2025-01-01
12760,A,10% Bill Discount,2025-01-01
12761,A,10% Bill Discount,2025-01-01
12762,A,10% Bill Discount,2025-01-01
12763,B,10% Bill Discount,2025-01-01
12764,A,10% Bill Discount,2025-01-01
12765,B,10% Bill Discount,2025-01-01
12766,A,10% Bill Discount,2025-01-01
12767,B,10% Bill Discount,2025-01-01
12768,A,10% Bill Discount,2025-01-01
12769,B,10% Bill Discount,2025-01-01
12770,B,10% Bill Discount,2025-01-01
12771,A,10% Bill Discount,2025-01-01
12772,A,10% Bill Discount,2025-01-01
12773,B,10% Bill Discount,2025-01-01
12774,B,10% Bill Discount,2025-01-01
12775,A,10% Bill Discount,2025-01-01
12776,A,10% Bill Discount,2025-01-01
12777,B,10% Bill Discount,2025-01-01
12778,A,10% Bill Discount,2025-01-01
12779,A,10% Bill Discount,2025-01-01
12780,A,10% Bill Discount,2025-01-01
12781,B,10% Bill Discount,2025-01-01
12782,A,10% Bill Discount,2025-01-01
12783,B,10% Bill Discount,2025-01-01
12784,A,10% Bill Discount,2025-01-01
12785,B,10% Bill Discount,2025-01-01
12786,A,10% Bill Discount,2025-01-01
12787,A,10% Bill Discount,2025-01-01
12788,B,10% Bill Discount,2025-01-01
12789,A,10% Bill Discount,2025-01-01
12790,A,10% Bill Discount,2025-01-01
12791,A,10% Bill Discount,2025-01-01
12792,A,10% Bill Discount,2025-01-01
12793,B,10% Bill Discount,2025-01-01
12794,A,10% Bill Discount,2025-01-01
12795,A,10% Bill Discount,2025-01-01
12796,A,10% Bill Discount,2025-01-01
12797,A,10% Bill Discount,2025-01-01
12798,A,10% Bill Discount,2025-01-01
12799,B,10% Bill Discount,2025-01-01
12800,B,10% Bill Discount,2025-01-01
12801,A,10% Bill Discount,2025-01-01
12802,A,10% Bill Discount,2025-01-01
12803,B,10% Bill Discount,2025-01-01
12804,B,10% Bill Discount,2025-01-01
12805,A,10% Bill Discount,2025-01-01
12806,A,10% Bill Discount,2025-01-01
12807,B,10% Bill Discount,2025-01-01
12808,B,10% Bill Discount,2025-01-01
12809,B,10% Bill Discount,2025-01-01
12810,B,10% Bill Discount,2025-01-01
12811,B,10% Bill Discount,2025-01-01
12812,A,10% Bill Discount,2025-01-01
12813,A,10% Bill Discount,2025-01-01
12814,A,10% Bill Discount,2025-01-01
12815,B,10% Bill Discount,2025-01-01
12816,B,10% Bill Discount,2025-01-01
12817,B,10% Bill Discount,2025-01-01
12818,B,10% Bill Discount,2025-01-01
12819,A,10% Bill Discount,2025-01-01
12820,B,10% Bill Discount,2025-01-01
12821,A,10% Bill Discount,2025-01-01
12822,A,10% Bill Discount,2025-01-01
12823,A,10% Bill Discount,2025-01-01
12824,A,10% Bill Discount,2025-01-01
12825,B,10% Bill Discount,2025-01-01
12826,A,10% Bill Discount,2025-01-01
12827,A,10% Bill Discount,2025-01-01
12828,A,10% Bill Discount,2025-01-01
12829,A,10% Bill Discount,2025-01-01
12830,B,10% Bill Discount,2025-01-01
12831,B,10% Bill Discount,2025-01-01
12832,A,10% Bill Discount,2025-01-01
12833,B,10% Bill Discount,2025-01-01
12834,A,10% Bill Discount,2025-01-01
12835,B,10% Bill Discount,2025-01-01
12836,A,10% Bill Discount,2025-01-01
12837,B,10% Bill Discount,2025-01-01
12838,A,10% Bill Discount,2025-01-01
12839,B,10% Bill Discount,2025-01-01
12840,B,10% Bill Discount,2025-01-01
12841,A,10% Bill Discount,2025-01-01
12842,A,10% Bill Discount,2025-01-01
12843,A,10% Bill Discount,2025-01-01
12844,B,10% Bill Discount,2025-01-01
12845,A,10% Bill Discount,2025-01-01
12846,B,10% Bill Discount,2025-01-01
12847,B,10% Bill Discount,2025-01-01
12848,B,10% Bill Discount,2025-01-01
12849,B,10% Bill Discount,2025-01-01
12850,B,10% Bill Discount,2025-01-01
12851,B,10% Bill Discount,2025-01-01
12852,A,10% Bill Discount,2025-01-01
12853,A,10% Bill Discount,2025-01-01
12854,A,10% Bill Discount,2025-01-01
12855,A,10% Bill Discount,2025-01-01
12856,A,10% Bill Discount,2025-01-01
12857,B,10% Bill Discount,2025-01-01
12858,A,10% Bill Discount,2025-01-01
12859,B,10% Bill Discount,2025-01-01
12860,B,10% Bill Discount,2025-01-01
12861,B,10% Bill Discount,2025-01-01
12862,B,10% Bill Discount,2025-01-01
12863,B,10% Bill Discount,2025-01-01
12864,A,10% Bill Discount,2025-01-01
12865,B,10% Bill Discount,2025-01-01
12866,B,10% Bill Discount,2025-01-01
12867,B,10% Bill Discount,2025-01-01
12868,A,10% Bill Discount,2025-01-01
12869,A,10% Bill Discount,2025-01-01
12870,A,10% Bill Discount,2025-01-01
12871,B,10% Bill Discount,2025-01-01
12872,B,10% Bill Discount,2025-01-01
12873,B,10% Bill Discount,2025-01-01
12874,A,10% Bill Discount,2025-01-01
12875,B,10% Bill Discount,2025-01-01
12876,B,10% Bill Discount,2025-01-01
12877,A,10% Bill Discount,2025-01-01
12878,B,10% Bill Discount,2025-01-01
12879,B,10% Bill Discount,2025-01-01
12880,A,10% Bill Discount,2025-01-01
12881,A,10% Bill Discount,2025-01-01
12882,B,10% Bill Discount,2025-01-01
12883,A,10% Bill Discount,2025-01-01
12884,A,10% Bill Discount,2025-01-01
12885,B,10% Bill Discount,2025-01-01
12886,B,10% Bill Discount,2025-01-01
12887,A,10% Bill Discount,2025-01-01
12888,A,10% Bill Discount,2025-01-01
12889,B,10% Bill Discount,2025-01-01
12890,A,10% Bill Discount,2025-01-01
12891,B,10% Bill Discount,2025-01-01
12892,A,10% Bill Discount,2025-01-01
12893,B,10% Bill Discount,2025-01-01
12894,B,10% Bill Discount,2025-01-01
12895,A,10% Bill Discount,2025-01-01
12896,A,10% Bill Discount,2025-01-01
12897,B,10% Bill Discount,2025-01-01
12898,B,10% Bill Discount,2025-01-01
12899,B,10% Bill Discount,2025-01-01
12900,B,10% Bill Discount,2025-01-01
12901,B,10% Bill Discount,2025-01-01
12902,B,10% Bill Discount,2025-01-01
12903,B,10% Bill Discount,2025-01-01
12904,A,10% Bill Discount,2025-01-01
12905,B,10% Bill Discount,2025-01-01
12906,A,10% Bill Discount,2025-01-01
12907,B,10% Bill Discount,2025-01-01
12908,A,10% Bill Discount,2025-01-01
12909,B,10% Bill Discount,2025-01-01
12910,B,10% Bill Discount,2025-01-01
12911,B,10% Bill Discount,2025-01-01
12912,A,10% Bill Discount,2025-01-01
12913,B,10% Bill Discount,2025-01-01
12914,A,10% Bill Discount,2025-01-01
12915,B,10% Bill Discount,2025-01-01
12916,A,10% Bill Discount,2025-01-01
12917,B,10% Bill Discount,2025-01-01
12918,A,10% Bill Discount,2025-01-01
12919,B,10% Bill Discount,2025-01-01
12920,B,10% Bill Discount,2025-01-01
12921,B,10% Bill Discount,2025-01-01
12922,A,10% Bill Discount,2025-01-01
12923,A,10% Bill Discount,2025-01-01
12924,B,10% Bill Discount,2025-01-01
12925,B,10% Bill Discount,2025-01-01
12926,B,10% Bill Discount,2025-01-01
12927,A,10% Bill Discount,2025-01-01
12928,B,10% Bill Discount,2025-01-01
12929,A,10% Bill Discount,2025-01-01
12930,A,10% Bill Discount,2025-01-01
12931,A,10% Bill Discount,2025-01-01
12932,A,10% Bill Discount,2025-01-01
12933,A,10% Bill Discount,2025-01-01
12934,A,10% Bill Discount,2025-01-01
12935,A,10% Bill Discount,2025-01-01
12936,B,10% Bill Discount,2025-01-01
12937,A,10% Bill Discount,2025-01-01
12938,A,10% Bill Discount,2025-01-01
12939,B,10% Bill Discount,2025-01-01
12940,A,10% Bill Discount,2025-01-01
12941,B,10% Bill Discount,2025-01-01
12942,B,10% Bill Discount,2025-01-01
12943,B,10% Bill Discount,2025-01-01
12944,A,10% Bill Discount,2025-01-01
12945,A,10% Bill Discount,2025-01-01
12946,B,10% Bill Discount,2025-01-01
12947,B,10% Bill Discount,2025-01-01
12948,A,10% Bill Discount,2025-01-01
12949,B,10% Bill Discount,2025-01-01
12950,A,10% Bill Discount,2025-01-01
12951,B,10% Bill Discount,2025-01-01
12952,B,10% Bill Discount,2025-01-01
12953,A,10% Bill Discount,2025-01-01
12954,A,10% Bill Discount,2025-01-01
