"customer_id","experiment_group","churned","total_revenue"
5610,B,1,2165.00
17732,C,0,2577.00
16740,C,0,2900.00
8104,B,0,2553.00
12451,C,0,3016.00
485,C,0,2584.00
12581,C,0,2299.00
1781,B,0,2365.00
17608,B,0,2760.00
3407,C,0,2614.00
15210,B,0,1935.00
10276,B,0,2316.00
6213,B,0,3058.00
1115,C,0,2233.00
16846,C,0,3088.00
18968,B,1,2468.00
11737,C,0,2976.00
19401,C,0,3101.00
3922,B,0,2931.00
17996,C,0,3170.00
16535,B,0,2693.00
7858,B,0,2224.00
13549,C,0,2609.00
10232,B,0,2636.00
7508,B,0,2900.00
14461,C,0,2750.00
8921,C,0,2471.00
17741,B,0,2616.00
5209,C,0,2511.00
1036,C,0,2609.00
17924,C,0,2921.00
11808,B,0,2848.00
7796,B,0,2559.00
13907,C,0,2959.00
6086,B,0,2299.00
16255,B,0,2214.00
9358,B,0,2763.00
18424,C,0,2388.00
7137,C,0,2349.00
5078,B,0,2923.00
16343,C,0,2330.00
9956,B,0,2339.00
13932,C,0,2390.00
15943,C,0,2979.00
11306,B,0,2764.00
16673,C,0,2667.00
17363,C,0,2773.00
6748,B,0,2204.00
12855,B,0,2727.00
15849,B,0,3229.00
12254,C,0,2387.00
11450,C,0,2176.00
2510,C,0,2647.00
12776,B,0,2075.00
3703,B,1,1510.00
3289,C,0,2127.00
12473,B,0,2288.00
1758,B,0,2629.00
6782,B,1,2862.00
7329,B,0,2675.00
8457,C,0,2635.00
10435,C,0,2896.00
3184,B,0,2584.00
2465,C,0,2906.00
18622,C,0,2705.00
14670,B,0,2569.00
17387,C,0,2130.00
10311,C,0,3157.00
12946,B,0,3234.00
5359,C,0,3312.00
15467,C,0,3178.00
10743,B,0,2744.00
2162,C,0,2463.00
514,C,0,2458.00
19043,B,0,2562.00
5099,B,0,2360.00
16311,C,0,2887.00
17578,B,0,2610.00
18626,C,0,2935.00
19092,C,0,2322.00
17513,B,0,2861.00
16795,B,0,2606.00
18020,B,0,2916.00
10359,B,0,2423.00
19150,C,0,2591.00
13583,B,0,3130.00
2959,B,0,2811.00
14604,B,0,2154.00
7268,B,0,2430.00
14937,C,0,2303.00
13438,C,0,2660.00
16487,C,0,2448.00
12810,C,0,2825.00
5997,C,0,2604.00
13423,C,0,3110.00
8925,B,0,2432.00
13700,B,0,2920.00
13530,B,0,2729.00
6775,B,0,2670.00
14975,B,0,2822.00
11882,B,0,3070.00
6643,B,0,3126.00
16895,C,0,2739.00
3963,B,0,2485.00
70,C,0,2293.00
14327,B,0,2332.00
8073,C,0,3021.00
4276,C,0,3034.00
14221,C,0,2691.00
10146,C,0,2716.00
11937,C,0,2353.00
5384,B,0,2802.00
9396,B,0,3278.00
7506,C,0,2717.00
17842,B,1,1704.00
16884,C,0,2423.00
3886,C,0,2517.00
15256,C,0,2107.00
14836,B,0,2738.00
2593,C,0,2796.00
19180,C,0,2995.00
10942,C,0,3201.00
13078,C,0,3110.00
5505,B,1,1892.00
9739,B,0,3215.00
7063,C,0,3041.00
11252,C,0,2643.00
13614,B,1,1384.00
13539,C,0,2602.00
2300,B,0,2846.00
5259,B,0,3050.00
1188,B,0,2709.00
8514,C,0,2688.00
2878,B,0,3245.00
2599,B,0,2556.00
18400,B,0,2950.00
7993,B,0,3002.00
19268,C,0,2246.00
15928,C,0,2580.00
15034,C,0,2523.00
12503,B,0,2332.00
4952,B,1,2140.00
16108,C,0,2630.00
12197,C,0,2085.00
7923,B,0,2076.00
16458,C,0,2723.00
13303,C,0,2782.00
7853,C,0,2754.00
13606,B,0,3516.00
3303,C,0,3088.00
2885,B,0,2736.00
5102,C,0,3290.00
7738,B,0,2224.00
4646,C,0,2499.00
4629,C,0,2623.00
12358,C,0,2804.00
6158,C,0,3070.00
18938,C,0,2691.00
4564,B,0,2416.00
15847,C,0,2593.00
12757,B,0,2537.00
2488,C,0,2668.00
8174,B,0,2634.00
10810,C,0,2931.00
9240,C,0,2854.00
9569,B,0,2821.00
15297,C,0,2713.00
2249,C,0,2628.00
3298,B,0,2660.00
18186,B,0,2478.00
1393,B,0,2385.00
15232,C,0,3080.00
1469,C,0,2584.00
17376,C,0,2137.00
16338,B,0,2592.00
6912,C,0,2830.00
13742,B,0,3213.00
5278,B,0,2366.00
10179,C,0,2951.00
10645,B,0,2569.00
3471,B,1,1780.00
9370,C,0,2168.00
17860,C,0,2163.00
5058,B,0,3039.00
7842,B,0,2653.00
3362,B,0,2225.00
5033,C,0,2594.00
5781,C,0,2779.00
17744,C,0,2863.00
2017,B,0,3230.00
17344,B,0,2752.00
15986,B,0,2621.00
10502,B,0,2736.00
818,B,0,2772.00
8718,C,0,2490.00
4113,B,0,2501.00
2660,C,0,2450.00
303,C,0,2127.00
11000,C,0,2614.00
9287,C,0,2430.00
7533,B,0,2935.00
12679,C,0,2770.00
6093,B,0,2944.00
5406,C,0,2120.00
18236,C,0,2314.00
7943,C,0,2325.00
3516,C,0,2774.00
5348,B,0,2310.00
4838,B,0,2558.00
9945,B,0,2246.00
8787,B,0,2535.00
9369,C,0,2825.00
2802,C,0,3100.00
3021,B,0,2689.00
9280,B,0,2788.00
17468,B,0,2950.00
7907,B,0,2638.00
14465,C,0,2432.00
16735,C,0,2394.00
9276,B,0,2767.00
14129,C,0,2604.00
4032,B,0,2556.00
352,C,0,2741.00
13094,B,0,2780.00
1054,C,0,2765.00
9767,C,0,2405.00
1229,C,0,2673.00
11912,C,0,2367.00
5303,C,0,2774.00
1706,B,0,2624.00
15073,C,0,2262.00
6610,B,0,2915.00
19132,C,0,2131.00
15008,C,0,2703.00
9715,B,0,2777.00
17404,C,0,2544.00
7690,C,0,2596.00
8273,B,0,2835.00
14020,B,0,1906.00
5221,B,0,2256.00
14384,B,0,2985.00
8732,C,0,3098.00
8279,B,0,3073.00
2140,C,0,3009.00
9164,B,0,2849.00
8753,B,0,2339.00
6564,C,0,2993.00
3348,B,0,2807.00
7245,B,0,2415.00
451,C,0,2589.00
2890,C,0,2575.00
18142,B,0,2471.00
11584,C,0,2643.00
4417,B,0,2536.00
19281,B,0,2360.00
5910,B,0,3086.00
4007,B,0,2390.00
18605,B,0,2750.00
10385,C,0,2859.00
2722,C,0,2517.00
10090,B,0,2587.00
1045,C,0,2721.00
12145,B,0,2483.00
2376,B,0,2282.00
13174,C,0,2813.00
4784,B,0,2511.00
17574,B,0,2840.00
3964,C,0,2995.00
9400,B,0,2879.00
10489,C,0,3106.00
12400,B,0,2614.00
19437,B,0,2059.00
17632,B,0,2487.00
17115,C,0,2817.00
16974,C,0,2975.00
14402,B,0,2196.00
16295,B,0,2596.00
12225,C,0,3159.00
18653,C,0,2305.00
4310,C,0,2474.00
19133,B,0,3036.00
1390,B,0,2131.00
19478,B,0,2208.00
18201,C,0,2833.00
15805,B,0,2572.00
18868,C,0,2705.00
17733,B,0,2628.00
3066,B,0,2465.00
17667,C,0,2817.00
642,B,0,3116.00
2410,B,1,2365.00
15434,C,0,2910.00
14027,C,0,2663.00
11117,C,0,2851.00
7901,C,0,2512.00
1783,B,0,2430.00
1103,C,0,2718.00
17429,C,0,2526.00
5594,C,0,2392.00
18082,B,0,2839.00
16162,C,0,2628.00
13320,C,0,2697.00
10759,B,0,2433.00
66,C,0,3185.00
17662,B,0,2647.00
9373,B,0,3016.00
1499,B,0,2787.00
4219,C,0,2225.00
16425,C,0,2486.00
11002,B,0,2467.00
17583,B,1,1083.00
12190,B,0,2609.00
18318,C,0,2709.00
360,C,0,2734.00
13834,C,0,1992.00
7342,B,1,2312.00
9622,B,0,2928.00
17905,B,0,2317.00
18322,C,0,2800.00
10229,B,0,3170.00
7434,B,0,2880.00
8515,B,0,2646.00
3196,C,0,3087.00
8964,B,0,2988.00
3773,B,0,2783.00
583,B,0,2954.00
1690,C,0,2449.00
7450,B,0,3082.00
13740,C,0,2496.00
15390,C,0,2542.00
2046,C,0,2891.00
19290,C,0,2903.00
18358,C,0,2963.00
12616,C,0,3166.00
6615,B,0,2329.00
16725,C,0,2976.00
16356,C,0,2436.00
8537,B,0,2982.00
1392,B,0,2387.00
5592,C,0,2340.00
5990,C,0,2965.00
3582,C,0,2272.00
12899,C,0,2469.00
3512,B,0,2839.00
5241,C,0,2345.00
10402,B,0,2463.00
3165,B,0,2843.00
16812,C,0,2188.00
8014,B,0,3020.00
17832,B,0,2521.00
590,B,0,2652.00
2147,B,0,2180.00
10947,B,0,3042.00
7366,B,1,833.00
18138,C,0,2558.00
12621,C,0,2274.00
8364,B,0,2644.00
18133,B,0,2737.00
15092,C,0,2297.00
5056,C,0,2407.00
15503,B,0,2892.00
10178,B,1,1613.00
16526,C,0,2975.00
16493,B,0,2869.00
6218,B,0,3242.00
5662,B,0,3103.00
5612,C,0,2651.00
18340,C,0,2727.00
11637,C,0,2669.00
4072,C,0,2374.00
15568,B,0,2701.00
256,C,0,3402.00
17576,C,0,2525.00
11934,B,0,2597.00
4585,C,0,2946.00
17758,C,0,2909.00
12287,C,0,2633.00
14066,C,0,2333.00
13485,C,0,2634.00
18832,C,0,2883.00
5694,C,0,2785.00
6138,C,0,2694.00
13459,C,0,3020.00
10462,C,0,2080.00
11025,B,0,2726.00
15723,C,0,3029.00
10143,C,0,2503.00
8853,B,0,2817.00
1230,B,0,3138.00
7055,B,0,3101.00
7766,C,0,2285.00
5069,C,0,2738.00
4002,C,0,2645.00
18518,B,0,3119.00
14772,C,0,2571.00
9417,C,0,2518.00
19170,C,0,2335.00
3679,C,0,2335.00
3555,B,0,3224.00
12476,B,0,2865.00
6241,C,0,2440.00
14789,B,0,2479.00
18049,B,0,2437.00
14180,B,0,2032.00
9871,B,0,2847.00
9973,C,0,2884.00
11457,B,0,2958.00
18311,B,0,2553.00
14502,C,0,3248.00
6630,C,0,2865.00
1342,B,1,2566.00
15779,B,0,2244.00
5422,B,0,2334.00
1958,B,0,2587.00
17018,B,1,1780.00
9555,C,0,2798.00
13206,C,0,2936.00
8034,B,1,2581.00
4601,B,0,2608.00
4274,B,0,2813.00
18382,B,0,2570.00
14797,B,0,3003.00
10064,B,0,2866.00
15749,B,0,2073.00
4299,B,0,2999.00
17487,B,0,2379.00
5939,B,0,3364.00
8642,B,0,3228.00
18036,C,0,2860.00
11832,C,0,2476.00
3070,C,0,2445.00
17213,C,0,2256.00
18727,B,0,2597.00
5323,B,0,2618.00
18196,C,0,2726.00
12623,C,0,2432.00
12422,B,0,2793.00
4824,B,0,2952.00
13808,B,0,2430.00
4956,C,0,2967.00
6628,C,0,2890.00
7633,B,0,2921.00
13550,B,1,2605.00
7252,C,0,2906.00
9714,B,1,2832.00
9548,B,0,2422.00
17430,B,0,2611.00
11852,C,0,2814.00
18843,C,0,2674.00
12337,B,1,3016.00
19065,B,0,2757.00
2697,C,0,2620.00
16592,C,0,2466.00
12861,B,0,3062.00
18301,C,0,2265.00
18509,B,0,2292.00
5523,C,0,2340.00
1257,B,0,2533.00
13339,B,0,3040.00
4361,B,0,3024.00
7406,B,0,2449.00
204,C,0,2409.00
4106,C,0,2986.00
8001,C,0,2532.00
5823,C,0,2294.00
11236,C,0,2628.00
4273,B,0,3141.00
12276,B,0,2595.00
11910,B,0,2413.00
7481,B,0,2869.00
3935,B,0,2129.00
19452,C,0,2870.00
6532,C,0,2336.00
7787,B,0,2619.00
3149,C,0,2341.00
16746,C,0,3200.00
9643,B,0,2684.00
13623,C,0,2656.00
1118,C,0,2776.00
10571,C,0,2881.00
15575,B,0,2293.00
3567,C,0,2282.00
12554,C,0,2656.00
13955,C,0,3245.00
132,B,0,2556.00
14642,C,0,3074.00
14422,C,0,2552.00
9607,C,0,2644.00
11321,C,0,2412.00
16233,C,0,2445.00
5858,B,0,2985.00
14377,C,0,2060.00
1757,C,0,2571.00
14068,B,0,2848.00
8585,B,0,2947.00
18827,C,0,2721.00
11241,B,0,2222.00
9982,C,0,2719.00
19449,B,0,2856.00
13915,B,0,2527.00
19397,C,0,2884.00
881,B,0,3237.00
9431,C,0,2942.00
12895,B,0,3006.00
8290,C,0,2460.00
5403,C,0,1950.00
15812,B,0,2958.00
15165,B,0,2308.00
11212,C,0,2580.00
2336,B,0,2819.00
14445,B,0,2680.00
9410,C,0,2772.00
3359,C,0,2533.00
7296,C,0,2735.00
14651,B,0,2527.00
12346,C,0,2392.00
9263,C,0,2231.00
5015,B,0,2662.00
5804,C,0,2745.00
1709,C,0,2439.00
13686,B,0,3188.00
3255,B,0,2711.00
18079,B,0,2752.00
16882,C,0,2486.00
19476,B,0,3029.00
15127,C,0,2425.00
855,B,0,2680.00
14306,C,0,3198.00
13135,C,0,2065.00
16062,B,0,2924.00
12295,B,0,2171.00
14764,B,0,2972.00
4332,B,0,3291.00
9326,C,0,2792.00
9497,B,0,2627.00
9005,C,0,2585.00
12270,B,0,2169.00
1547,C,0,2196.00
2956,C,0,2852.00
15146,C,0,2359.00
14828,C,0,2720.00
3077,C,0,2922.00
15240,B,0,1954.00
11991,B,0,2459.00
2740,B,0,3219.00
11957,C,0,3262.00
6579,B,0,3008.00
5183,B,0,2917.00
17718,B,0,2767.00
13970,C,0,2584.00
16171,B,0,2703.00
14744,B,0,2112.00
7460,B,0,2522.00
11324,B,0,2375.00
3160,B,0,2979.00
5138,B,0,3063.00
10822,B,0,2807.00
1404,C,0,2781.00
1227,B,0,2490.00
8224,C,0,2526.00
3921,C,0,2813.00
4810,C,0,2535.00
18586,B,0,2915.00
11085,C,0,2646.00
8237,C,0,2830.00
8101,C,0,2722.00
4716,B,0,2895.00
4182,C,0,2761.00
17519,C,0,2747.00
425,B,0,2380.00
10972,C,0,2520.00
19191,C,0,2242.00
8633,B,0,2561.00
16589,B,1,1695.00
18512,B,0,2384.00
3925,C,0,3206.00
4169,B,0,2845.00
14893,B,0,2899.00
7059,C,0,2474.00
3599,B,0,2793.00
1113,B,0,2303.00
1779,B,1,1606.00
18118,C,0,2422.00
4587,B,0,2246.00
7438,B,0,3296.00
13038,B,0,2149.00
4151,B,0,2357.00
15021,B,0,2586.00
15591,C,0,2630.00
12239,B,0,2642.00
6588,B,0,2652.00
1154,C,0,3031.00
17289,C,0,2657.00
16601,B,0,2538.00
3571,B,0,2873.00
18164,C,0,3222.00
16975,B,0,2235.00
14323,C,0,3237.00
9640,B,0,2663.00
16310,B,0,2815.00
11270,B,0,2992.00
17182,C,0,2277.00
14329,B,0,2759.00
5475,B,0,2527.00
225,B,0,2851.00
13150,C,0,3030.00
15247,C,0,2546.00
13472,C,0,2805.00
7547,C,0,2591.00
1271,C,0,2278.00
2304,B,0,2976.00
17280,B,0,3052.00
11342,B,0,2603.00
8836,B,0,2811.00
19369,C,0,2668.00
10750,B,0,2858.00
8408,B,0,2587.00
15443,C,0,2448.00
1200,B,1,2565.00
111,B,0,2329.00
14231,B,0,2544.00
16685,B,0,2311.00
9581,B,0,2695.00
9631,B,0,2287.00
10449,B,0,2797.00
10862,B,0,2157.00
7197,B,0,3027.00
2886,C,0,2568.00
3101,B,0,3113.00
17535,C,0,2668.00
6395,C,0,2937.00
15143,C,0,2575.00
1595,C,0,2593.00
7403,C,0,2236.00
18025,C,0,2670.00
19213,C,0,2802.00
18294,B,0,2226.00
15419,B,0,2780.00
3548,B,0,2823.00
2135,C,0,3122.00
18869,B,0,2448.00
18800,C,0,2729.00
3542,C,0,2672.00
14282,C,0,2072.00
13237,B,0,3098.00
3197,C,0,2378.00
12378,C,0,2501.00
6684,B,0,2624.00
990,C,0,2604.00
12786,C,0,2937.00
12043,C,0,2505.00
11803,B,0,2300.00
8036,B,0,3226.00
8266,B,0,2316.00
16286,C,0,2477.00
82,C,0,2925.00
17742,B,0,2543.00
16109,B,0,2639.00
8498,C,0,3140.00
5014,C,0,2725.00
270,B,0,2506.00
9837,C,0,2819.00
15692,C,0,2936.00
7316,C,0,2311.00
16640,C,0,2877.00
11811,C,0,2938.00
18923,C,0,2303.00
18237,B,0,2017.00
18027,B,0,2912.00
12976,C,0,3111.00
3311,C,0,2837.00
11478,C,0,3146.00
2363,B,0,2938.00
5100,B,0,2619.00
16835,C,0,2904.00
11831,B,0,2991.00
18372,C,0,2785.00
10679,B,1,1443.00
18166,B,0,2380.00
6861,B,0,2539.00
3228,B,0,2439.00
5738,B,0,2385.00
6417,B,0,2892.00
9770,B,0,2246.00
2949,B,0,2744.00
18346,C,0,2602.00
11905,C,0,2526.00
12803,C,0,2645.00
18408,C,0,2914.00
16437,C,0,3193.00
13481,C,0,2764.00
10220,B,0,2473.00
5006,B,0,2452.00
3660,C,0,2858.00
8092,B,0,2450.00
11378,B,0,2934.00
12913,C,0,2973.00
12965,B,0,2179.00
4883,C,0,2250.00
16495,B,0,2576.00
15868,C,0,2986.00
8958,C,0,2880.00
9841,C,0,3194.00
12070,B,0,2415.00
6638,C,0,2528.00
4280,B,0,2387.00
16558,C,0,2868.00
3858,C,0,2487.00
17254,B,0,2755.00
16771,C,0,1984.00
12815,B,0,2668.00
8887,C,0,2915.00
9844,C,0,2788.00
11149,C,0,2984.00
504,C,0,2208.00
5899,C,0,3130.00
18260,B,0,3052.00
15486,C,0,2692.00
7191,C,0,2753.00
11699,C,0,3065.00
12690,B,0,2236.00
7803,C,0,2320.00
6718,B,0,2557.00
1999,B,0,2803.00
14311,B,0,2560.00
7692,C,0,2484.00
4129,B,0,3088.00
2663,B,0,2978.00
3096,C,0,2362.00
18478,B,0,2682.00
3701,C,0,2752.00
14628,B,0,2367.00
5549,B,0,2410.00
7037,B,0,2966.00
3498,C,0,2629.00
2281,B,0,2481.00
1003,C,0,3105.00
18249,B,0,2237.00
9733,B,0,3020.00
11946,C,0,3510.00
17442,C,0,2043.00
14980,C,0,2589.00
9533,B,1,737.00
11320,C,0,3240.00
8330,B,0,3405.00
2962,B,0,3292.00
16057,B,0,2891.00
4560,C,0,2517.00
4807,B,0,3213.00
2533,B,0,3062.00
11217,B,0,2694.00
6471,C,0,2989.00
14113,B,0,2950.00
9474,B,0,3264.00
7469,C,0,2572.00
5966,C,0,2395.00
15787,B,0,2772.00
16890,B,0,2630.00
7969,B,0,2817.00
3145,B,0,2881.00
16390,B,0,2916.00
10234,B,1,1687.00
16614,B,0,2714.00
248,C,0,3309.00
17341,C,0,3035.00
15864,B,0,2509.00
13468,C,0,2897.00
11008,C,0,2901.00
16796,B,0,2379.00
12327,C,0,2544.00
3551,C,0,2502.00
1614,B,1,1226.00
13364,B,0,3272.00
3238,C,0,2992.00
18950,C,0,2447.00
282,B,0,3367.00
3718,B,0,2873.00
11461,B,0,2951.00
2204,B,0,2873.00
8703,B,0,2694.00
2099,C,0,2613.00
18664,C,0,2760.00
16953,C,0,2813.00
15994,C,0,2136.00
1317,C,0,3347.00
13162,C,0,2866.00
1163,B,0,2557.00
12344,C,0,2749.00
19141,C,0,2787.00
18683,C,0,2717.00
6094,C,0,2953.00
4880,C,0,2402.00
1218,C,0,2783.00
18428,B,0,2663.00
7883,C,0,2690.00
18101,B,0,2297.00
6489,B,0,2264.00
15835,C,0,3038.00
3511,B,0,2329.00
15984,C,0,2549.00
712,C,0,2270.00
13116,C,0,2358.00
12084,B,0,2808.00
8924,C,0,2940.00
4339,B,0,2849.00
13545,B,0,3059.00
1969,B,0,2932.00
19275,B,0,3063.00
8966,C,0,2315.00
9150,C,0,3343.00
586,B,0,3100.00
1127,B,0,2668.00
15384,C,0,2544.00
15640,C,0,3422.00
18043,B,0,2637.00
14595,B,1,1007.00
4242,B,1,2168.00
9101,C,0,2549.00
14142,C,0,3204.00
8705,B,0,2164.00
4004,B,0,2768.00
4307,B,0,2774.00
15505,C,0,2402.00
14608,C,0,2925.00
12920,C,0,2427.00
7398,C,0,2893.00
988,B,0,2526.00
18764,B,0,2920.00
15363,B,0,2565.00
10505,C,0,3169.00
10154,B,0,3037.00
8610,C,0,2387.00
10534,B,0,3143.00
16923,C,0,2939.00
5466,C,1,2424.00
2636,C,0,2499.00
16802,C,0,2546.00
858,B,0,2423.00
17542,C,0,2641.00
13083,B,0,2416.00
5890,B,0,2228.00
16818,B,0,3053.00
15683,B,0,2679.00
7785,C,0,3038.00
10253,B,0,2859.00
13558,C,0,2938.00
12847,C,0,2780.00
6255,B,0,2443.00
8274,C,0,2644.00
12384,B,0,2934.00
7117,C,0,2524.00
4488,B,0,3070.00
2025,B,0,2504.00
160,C,0,2459.00
8345,C,0,2625.00
17501,B,0,2897.00
7835,B,0,2900.00
17843,C,0,2533.00
9302,B,0,2997.00
3732,C,0,3160.00
3876,B,0,2950.00
8124,C,0,2528.00
2831,B,0,3236.00
17389,C,0,2269.00
3031,B,0,2649.00
549,C,0,2571.00
6837,B,0,3323.00
10529,C,0,2523.00
8141,B,0,3410.00
3186,C,0,3019.00
15673,B,0,2862.00
5597,B,0,3002.00
6557,B,0,2524.00
1223,B,0,2890.00
11830,B,0,2782.00
6200,B,0,2817.00
15639,C,0,2896.00
4947,C,0,2400.00
9789,C,0,2583.00
5654,B,0,2376.00
10066,C,0,2155.00
3647,B,0,2795.00
16489,C,0,3289.00
1718,C,0,2271.00
15872,B,0,2167.00
1864,C,0,2239.00
14395,C,0,2554.00
10238,B,0,2308.00
17960,C,0,2582.00
16991,B,0,3011.00
2924,B,0,3201.00
16727,B,0,2603.00
10268,B,0,2797.00
4932,B,0,2792.00
3676,B,0,2231.00
11794,B,0,2794.00
14115,B,0,2591.00
3674,B,0,2634.00
3206,C,0,2059.00
11588,B,0,2513.00
17661,B,0,2714.00
3840,C,0,2648.00
11802,B,0,2837.00
17286,C,0,2528.00
5919,B,0,2505.00
19215,C,0,3232.00
4457,C,0,2913.00
14114,C,0,2961.00
19404,C,0,2820.00
1460,C,0,2988.00
14425,B,1,1996.00
12183,C,0,2903.00
17668,C,0,3150.00
17629,C,0,2608.00
12534,B,0,2945.00
3469,C,0,2839.00
18977,C,0,3204.00
4202,B,0,2299.00
1777,C,0,3260.00
2459,B,0,2799.00
440,B,0,2590.00
18724,C,0,2888.00
2658,C,0,2825.00
18063,C,0,2456.00
2328,B,0,2842.00
15258,B,0,2802.00
8802,B,0,3236.00
14276,B,0,2903.00
5834,B,0,2401.00
14284,C,0,2531.00
16258,B,0,2878.00
3519,B,0,2794.00
2700,C,0,2449.00
12354,B,0,2452.00
11515,C,0,2688.00
1952,B,0,3154.00
16472,C,0,2150.00
19156,B,0,2512.00
6986,B,0,2894.00
13729,B,0,2957.00
7501,C,0,3001.00
722,B,0,2294.00
18200,B,0,3040.00
17604,C,0,2731.00
15699,C,0,2541.00
11619,C,0,2885.00
9128,C,0,2588.00
7246,B,0,2970.00
13713,C,0,2922.00
16889,B,0,2206.00
15261,C,0,3404.00
17307,B,0,3024.00
1802,C,0,3482.00
14249,B,0,2751.00
5532,B,0,2801.00
17504,B,0,3281.00
3352,B,0,3037.00
8983,C,0,2724.00
7793,B,0,2887.00
11713,C,0,2624.00
3470,B,0,2622.00
16431,B,0,2991.00
17118,B,0,2708.00
16178,B,0,3518.00
4482,B,0,2517.00
17895,B,0,2556.00
11996,B,0,2210.00
14514,B,0,2650.00
9729,B,0,2463.00
9120,C,0,2887.00
927,B,0,2572.00
14108,B,0,3160.00
2787,C,0,2335.00
14520,B,0,2306.00
1478,C,0,2682.00
6869,C,0,3077.00
17669,C,0,2038.00
10075,C,0,3000.00
18722,C,0,3071.00
10844,B,0,2960.00
10205,B,0,2279.00
18995,C,0,3268.00
17597,B,0,2474.00
6757,C,0,2271.00
1579,C,0,2782.00
796,C,0,2438.00
16500,C,0,2745.00
16181,C,0,2612.00
7175,B,0,2873.00
4324,B,0,2025.00
18297,B,0,2902.00
4248,B,0,2338.00
10513,B,0,2548.00
7859,B,0,3013.00
1201,C,0,2891.00
2845,C,0,2812.00
12315,C,0,2976.00
4547,B,0,3020.00
10626,C,0,2876.00
3737,C,0,2605.00
3832,C,0,2714.00
541,C,0,2507.00
18795,B,0,2740.00
4060,C,0,2799.00
14257,B,0,2299.00
1857,C,0,1949.00
12737,B,0,2608.00
15935,B,0,2193.00
14569,C,0,2386.00
14023,B,0,2797.00
16292,B,0,2597.00
15694,B,0,2909.00
16836,B,0,2642.00
15228,B,0,3074.00
8002,C,0,2730.00
16578,C,0,3007.00
15454,C,0,2609.00
4884,B,0,3016.00
17379,C,0,2465.00
437,B,0,2809.00
13076,C,0,2569.00
5443,B,0,2749.00
15035,C,0,2438.00
10503,C,0,2868.00
14335,B,0,3271.00
10096,B,0,2942.00
10372,C,0,2500.00
10801,B,0,2974.00
14872,B,0,2596.00
13945,B,0,2627.00
6745,B,0,2479.00
7851,B,0,1927.00
6951,C,0,2805.00
1616,C,0,2826.00
10039,C,0,2487.00
3131,C,0,2889.00
2190,C,0,2120.00
7564,C,0,2806.00
16667,C,0,2556.00
3825,B,0,3537.00
16859,C,0,2867.00
7346,B,0,3117.00
2657,C,0,2814.00
8066,B,0,2329.00
5265,C,0,3195.00
3364,B,0,2825.00
14671,B,0,2647.00
16970,B,0,2573.00
5886,B,0,2584.00
14795,B,0,3021.00
4119,B,0,3059.00
3290,B,0,2528.00
3192,C,0,2414.00
7048,B,0,2713.00
17180,C,0,2979.00
12196,B,0,2411.00
5526,B,0,2787.00
2,C,0,2143.00
10354,C,0,2346.00
14371,C,0,2840.00
1157,B,0,2708.00
15448,B,0,3344.00
14939,B,0,2388.00
19378,C,0,2128.00
16220,C,0,2631.00
5831,C,0,3255.00
11749,B,0,2601.00
18319,C,0,2411.00
6589,B,1,2643.00
15819,B,0,2793.00
11556,C,0,2539.00
12389,C,0,2597.00
1139,B,0,2930.00
9773,B,1,1399.00
17738,B,0,2098.00
14166,B,0,3222.00
1121,C,0,2993.00
7921,C,0,3231.00
18035,C,0,2672.00
7524,C,0,3134.00
6348,C,0,2443.00
1181,C,0,2357.00
10696,C,0,2908.00
11636,B,0,2192.00
2364,B,0,2930.00
1931,C,0,2867.00
5976,C,0,2264.00
15368,B,0,2262.00
7743,C,0,3035.00
13531,C,0,2171.00
3576,B,0,2405.00
12893,B,0,2827.00
11502,C,0,2891.00
11902,C,0,2408.00
6408,B,0,2346.00
3856,B,0,2048.00
5903,B,0,2653.00
14712,B,0,2671.00
15756,C,0,2476.00
11778,C,0,2833.00
17894,C,0,2716.00
16412,C,0,2850.00
13736,B,0,2439.00
6798,B,0,2513.00
17528,C,0,2519.00
11313,B,0,2207.00
6712,B,0,2477.00
4234,C,0,2853.00
949,C,0,2683.00
15415,C,0,2552.00
18395,B,0,2489.00
9434,B,0,2168.00
11418,B,0,2454.00
11523,B,0,2493.00
9937,B,0,2538.00
7657,C,0,2999.00
2768,B,1,881.00
18782,B,0,2619.00
18264,C,0,2576.00
11603,C,0,3240.00
9829,C,0,2558.00
4122,C,0,2800.00
3435,C,0,2710.00
7228,B,0,2905.00
17232,C,0,3269.00
18378,C,0,2784.00
14150,B,0,2582.00
922,B,0,2351.00
14674,C,0,2729.00
15341,C,0,3015.00
12230,B,0,2948.00
16440,B,0,2916.00
10005,B,0,2351.00
17639,B,0,3015.00
961,B,0,2564.00
12161,B,0,2816.00
4171,B,0,2615.00
508,C,0,2939.00
14542,C,0,2345.00
2967,C,0,3465.00
15582,B,0,2262.00
10555,C,0,2624.00
13449,C,0,2178.00
4870,C,0,2866.00
2012,B,0,2236.00
19250,C,0,2304.00
14913,C,0,2836.00
5596,B,0,2538.00
2558,B,0,2736.00
12449,C,0,3067.00
11369,B,0,2509.00
5674,B,0,2532.00
18470,B,0,2333.00
11692,C,0,2435.00
13895,C,0,2961.00
17979,B,0,2548.00
17931,C,0,2906.00
6997,C,0,2325.00
11694,C,0,2545.00
4016,B,0,2707.00
6087,C,0,2905.00
195,B,1,1098.00
18492,B,0,2449.00
4252,B,0,2921.00
12667,C,0,2475.00
18176,C,0,2843.00
14040,B,0,2265.00
7058,B,0,2623.00
